file,xmin,ymin,xmax,ymax
000256.txt,0.5273399999999999,0.6875,0.052650999999999996,0.052650999999999996
000256.txt,0.50879,0.73828,0.052650999999999996,0.052650999999999996
000257.txt,0.45996000000000004,0.2207,0.052650999999999996,0.052650999999999996
000257.txt,0.53027,0.24414,0.052650999999999996,0.052650999999999996
000257.txt,0.45801000000000003,0.33887,0.052650999999999996,0.052650999999999996
000257.txt,0.53027,0.37109000000000003,0.052650999999999996,0.052650999999999996
000257.txt,0.46973000000000004,0.40918000000000004,0.052650999999999996,0.052650999999999996
000257.txt,0.45605,0.62793,0.052650999999999996,0.052650999999999996
000257.txt,0.50488,0.72852,0.052650999999999996,0.052650999999999996
000257.txt,0.46973000000000004,0.79492,0.052650999999999996,0.052650999999999996
000257.txt,0.43456999999999996,0.8808600000000001,0.052650999999999996,0.052650999999999996
000257.txt,0.32616999999999996,0.8720700000000001,0.052650999999999996,0.052650999999999996
000257.txt,0.32715,0.97559,0.052650999999999996,0.052650999999999996
000258.txt,0.42968999999999996,0.30956999999999996,0.052650999999999996,0.052650999999999996
000258.txt,0.46288999999999997,0.40137,0.052650999999999996,0.052650999999999996
000258.txt,0.5293,0.28223000000000004,0.052650999999999996,0.052650999999999996
000258.txt,0.63281,0.33691,0.052650999999999996,0.052650999999999996
000258.txt,0.65918,0.29395,0.052650999999999996,0.052650999999999996
000258.txt,0.74316,0.14844000000000002,0.052650999999999996,0.052650999999999996
000258.txt,0.66797,0.55762,0.052650999999999996,0.052650999999999996
000258.txt,0.64941,0.68262,0.052650999999999996,0.052650999999999996
000258.txt,0.75781,0.65918,0.052650999999999996,0.052650999999999996
000258.txt,0.80273,0.6601600000000001,0.052650999999999996,0.052650999999999996
000258.txt,0.8378899999999999,0.73145,0.052650999999999996,0.052650999999999996
000258.txt,0.89551,0.7539100000000001,0.052650999999999996,0.052650999999999996
000258.txt,0.9423799999999999,0.80176,0.052650999999999996,0.052650999999999996
000258.txt,0.56934,0.54004,0.052650999999999996,0.052650999999999996
000258.txt,0.28125,0.8613299999999999,0.052650999999999996,0.052650999999999996
000258.txt,0.34276999999999996,0.97559,0.052650999999999996,0.052650999999999996
000258.txt,0.50684,0.9648399999999999,0.052650999999999996,0.052650999999999996
000258.txt,0.23633,0.59473,0.052650999999999996,0.052650999999999996
000259.txt,0.44141,0.20508,0.052650999999999996,0.052650999999999996
000259.txt,0.49316000000000004,0.10059,0.052650999999999996,0.052650999999999996
000259.txt,0.50488,0.16309,0.052650999999999996,0.052650999999999996
000259.txt,0.55371,0.19629000000000002,0.052650999999999996,0.052650999999999996
000259.txt,0.5898399999999999,0.40234000000000003,0.052650999999999996,0.052650999999999996
000259.txt,0.62988,0.31055,0.052650999999999996,0.052650999999999996
000259.txt,0.70117,0.35059,0.052650999999999996,0.052650999999999996
000259.txt,0.67285,0.38379,0.052650999999999996,0.052650999999999996
000259.txt,0.67578,0.45508000000000004,0.052650999999999996,0.052650999999999996
000259.txt,0.64258,0.47753999999999996,0.052650999999999996,0.052650999999999996
000259.txt,0.7773399999999999,0.5293,0.052650999999999996,0.052650999999999996
000259.txt,0.75098,0.61816,0.052650999999999996,0.052650999999999996
000259.txt,0.72363,0.58496,0.052650999999999996,0.052650999999999996
000259.txt,0.82715,0.57227,0.052650999999999996,0.052650999999999996
000259.txt,0.8535200000000001,0.62695,0.052650999999999996,0.052650999999999996
000259.txt,0.78125,0.70508,0.052650999999999996,0.052650999999999996
000259.txt,0.8164100000000001,0.72852,0.052650999999999996,0.052650999999999996
000259.txt,0.81934,0.78613,0.052650999999999996,0.052650999999999996
000259.txt,0.8691399999999999,0.6816399999999999,0.052650999999999996,0.052650999999999996
000259.txt,0.88379,0.7128899999999999,0.052650999999999996,0.052650999999999996
000259.txt,0.93848,0.72168,0.052650999999999996,0.052650999999999996
000259.txt,0.94629,0.81348,0.052650999999999996,0.052650999999999996
000259.txt,0.96875,0.8554700000000001,0.052650999999999996,0.052650999999999996
000259.txt,0.8710899999999999,0.8535200000000001,0.052650999999999996,0.052650999999999996
000259.txt,0.91406,0.9375,0.052650999999999996,0.052650999999999996
000259.txt,0.9736299999999999,0.91309,0.052650999999999996,0.052650999999999996
000259.txt,0.33301,0.2793,0.052650999999999996,0.052650999999999996
000259.txt,0.36914,0.48241999999999996,0.052650999999999996,0.052650999999999996
000259.txt,0.3252,0.62305,0.052650999999999996,0.052650999999999996
000259.txt,0.29395,0.68066,0.052650999999999996,0.052650999999999996
000259.txt,0.23438,0.72852,0.052650999999999996,0.052650999999999996
000259.txt,0.27148,0.78418,0.052650999999999996,0.052650999999999996
000259.txt,0.22559,0.87402,0.052650999999999996,0.052650999999999996
000259.txt,0.18457,0.77637,0.052650999999999996,0.052650999999999996
000259.txt,0.18848,0.84473,0.052650999999999996,0.052650999999999996
000259.txt,0.15332,0.81348,0.052650999999999996,0.052650999999999996
000259.txt,0.12598,0.9179700000000001,0.052650999999999996,0.052650999999999996
000259.txt,0.27734000000000003,0.19141,0.052650999999999996,0.052650999999999996
000259.txt,0.26366999999999996,0.47461000000000003,0.052650999999999996,0.052650999999999996
000259.txt,0.16211,0.46484,0.052650999999999996,0.052650999999999996
000259.txt,0.20508,0.56152,0.052650999999999996,0.052650999999999996
000259.txt,0.1377,0.52051,0.052650999999999996,0.052650999999999996
000259.txt,0.11523,0.6210899999999999,0.052650999999999996,0.052650999999999996
000259.txt,0.08984400000000001,0.5683600000000001,0.052650999999999996,0.052650999999999996
000259.txt,0.09472699999999999,0.67871,0.052650999999999996,0.052650999999999996
000259.txt,0.043945,0.68652,0.052650999999999996,0.052650999999999996
000259.txt,0.10254,0.74707,0.052650999999999996,0.052650999999999996
000260.txt,0.44043000000000004,0.067383,0.052650999999999996,0.052650999999999996
000260.txt,0.45996000000000004,0.2168,0.052650999999999996,0.052650999999999996
000260.txt,0.52051,0.22949,0.052650999999999996,0.052650999999999996
000260.txt,0.58301,0.28809,0.052650999999999996,0.052650999999999996
000260.txt,0.66699,0.50293,0.052650999999999996,0.052650999999999996
000260.txt,0.73926,0.45508000000000004,0.052650999999999996,0.052650999999999996
000260.txt,0.77051,0.53125,0.052650999999999996,0.052650999999999996
000260.txt,0.81934,0.52441,0.052650999999999996,0.052650999999999996
000260.txt,0.81348,0.43945,0.052650999999999996,0.052650999999999996
000260.txt,0.8457,0.44141,0.052650999999999996,0.052650999999999996
000260.txt,0.9082,0.45215,0.052650999999999996,0.052650999999999996
000260.txt,0.9209,0.54004,0.052650999999999996,0.052650999999999996
000260.txt,0.21191,0.16211,0.052650999999999996,0.052650999999999996
000260.txt,0.23145,0.23145,0.052650999999999996,0.052650999999999996
000260.txt,0.30566,0.26953,0.052650999999999996,0.052650999999999996
000260.txt,0.26563000000000003,0.375,0.052650999999999996,0.052650999999999996
000260.txt,0.27051,0.43848000000000004,0.052650999999999996,0.052650999999999996
000260.txt,0.3418,0.4707,0.052650999999999996,0.052650999999999996
000260.txt,0.32031,0.60352,0.052650999999999996,0.052650999999999996
000260.txt,0.33887,0.69043,0.052650999999999996,0.052650999999999996
000260.txt,0.52637,0.9785200000000001,0.052650999999999996,0.052650999999999996
000261.txt,0.83301,0.27051,0.052650999999999996,0.052650999999999996
000261.txt,0.86426,0.21289,0.052650999999999996,0.052650999999999996
000261.txt,0.91504,0.32813000000000003,0.052650999999999996,0.052650999999999996
000261.txt,0.9179700000000001,0.037108999999999996,0.052650999999999996,0.052650999999999996
000261.txt,0.45605,0.7373,0.052650999999999996,0.052650999999999996
000261.txt,0.24902,0.80957,0.052650999999999996,0.052650999999999996
000262.txt,0.60645,0.8798799999999999,0.048281,0.048281
000262.txt,0.61328,0.77344,0.048281,0.048281
000262.txt,0.56348,0.80273,0.048281,0.048281
000262.txt,0.69238,0.875,0.048281,0.048281
000262.txt,0.67383,0.8398399999999999,0.048281,0.048281
000262.txt,0.5127,0.66992,0.048281,0.048281
000262.txt,0.48828,0.6416,0.048281,0.048281
000262.txt,0.4707,0.6191399999999999,0.048281,0.048281
000262.txt,0.42871000000000004,0.6523399999999999,0.048281,0.048281
000262.txt,0.38672,0.62988,0.048281,0.048281
000262.txt,0.3877,0.5976600000000001,0.048281,0.048281
000262.txt,0.43945,0.56055,0.048281,0.048281
000262.txt,0.36133000000000004,0.5351600000000001,0.048281,0.048281
000262.txt,0.39941,0.4043,0.048281,0.048281
000262.txt,0.37695,0.34863,0.048281,0.048281
000262.txt,0.41308999999999996,0.34765999999999997,0.048281,0.048281
000262.txt,0.39648,0.37206999999999996,0.048281,0.048281
000262.txt,0.39453,0.31738,0.048281,0.048281
000262.txt,0.27539,0.25293000000000004,0.048281,0.048281
000262.txt,0.34081999999999996,0.22851999999999997,0.048281,0.048281
000262.txt,0.3457,0.15918,0.048281,0.048281
000262.txt,0.27539,0.15332,0.048281,0.048281
000262.txt,0.33008000000000004,0.1875,0.048281,0.048281
000262.txt,0.28515999999999997,0.069336,0.048281,0.048281
000262.txt,0.27344,0.023438,0.048281,0.048281
000262.txt,0.31055,0.23438,0.048281,0.048281
000263.txt,0.94629,0.9345700000000001,0.048281,0.048281
000263.txt,0.94629,0.8779299999999999,0.048281,0.048281
000263.txt,0.88574,0.8496100000000001,0.048281,0.048281
000263.txt,0.85254,0.8808600000000001,0.048281,0.048281
000263.txt,0.8252,0.8339799999999999,0.048281,0.048281
000263.txt,0.88281,0.91504,0.048281,0.048281
000263.txt,0.7226600000000001,0.8613299999999999,0.048281,0.048281
000263.txt,0.7539100000000001,0.87598,0.048281,0.048281
000263.txt,0.7851600000000001,0.8798799999999999,0.048281,0.048281
000263.txt,0.75977,0.79199,0.048281,0.048281
000263.txt,0.7373,0.7558600000000001,0.048281,0.048281
000263.txt,0.68652,0.83301,0.048281,0.048281
000263.txt,0.66602,0.7441399999999999,0.048281,0.048281
000263.txt,0.69727,0.7441399999999999,0.048281,0.048281
000263.txt,0.70605,0.71582,0.048281,0.048281
000263.txt,0.62012,0.64551,0.048281,0.048281
000263.txt,0.61719,0.66602,0.048281,0.048281
000263.txt,0.6416,0.70313,0.048281,0.048281
000263.txt,0.6816399999999999,0.6543,0.048281,0.048281
000263.txt,0.70898,0.63184,0.048281,0.048281
000263.txt,0.67969,0.58398,0.048281,0.048281
000263.txt,0.66602,0.61328,0.048281,0.048281
000263.txt,0.64355,0.57031,0.048281,0.048281
000263.txt,0.6582,0.4834,0.048281,0.048281
000263.txt,0.68066,0.44727,0.048281,0.048281
000263.txt,0.5898399999999999,0.5058600000000001,0.048281,0.048281
000263.txt,0.57227,0.43945,0.048281,0.048281
000263.txt,0.60449,0.4375,0.048281,0.048281
000263.txt,0.57031,0.38086,0.048281,0.048281
000263.txt,0.58008,0.18164,0.048281,0.048281
000263.txt,0.51074,0.20898000000000003,0.048281,0.048281
000263.txt,0.41308999999999996,0.12109,0.048281,0.048281
000263.txt,0.36816,0.11523,0.048281,0.048281
000263.txt,0.45898,0.1543,0.048281,0.048281
000263.txt,0.52441,0.1582,0.048281,0.048281
000263.txt,0.27734000000000003,0.19727,0.048281,0.048281
000263.txt,0.24902,0.12695,0.048281,0.048281
000263.txt,0.2002,0.15332,0.048281,0.048281
000263.txt,0.16016,0.043945,0.048281,0.048281
000263.txt,0.13867000000000002,0.18262,0.048281,0.048281
000263.txt,0.12109,0.069336,0.048281,0.048281
000263.txt,0.10352,0.053711,0.048281,0.048281
000263.txt,0.095703,0.083984,0.048281,0.048281
000263.txt,0.064453,0.071289,0.048281,0.048281
000263.txt,0.051758000000000005,0.09082,0.048281,0.048281
000263.txt,0.22949,0.088867,0.048281,0.048281
000263.txt,0.64746,0.3252,0.048281,0.048281
000263.txt,0.64746,0.36426,0.048281,0.048281
000263.txt,0.67188,0.7753899999999999,0.048281,0.048281
000264.txt,0.8496100000000001,0.81445,0.043854000000000004,0.043854000000000004
000264.txt,0.91504,0.7832,0.043854000000000004,0.043854000000000004
000264.txt,0.9404299999999999,0.60742,0.043854000000000004,0.043854000000000004
000264.txt,0.87305,0.49413999999999997,0.043854000000000004,0.043854000000000004
000264.txt,0.7832,0.41991999999999996,0.043854000000000004,0.043854000000000004
000264.txt,0.8554700000000001,0.39648,0.043854000000000004,0.043854000000000004
000264.txt,0.86426,0.30273,0.043854000000000004,0.043854000000000004
000264.txt,0.83301,0.30273,0.043854000000000004,0.043854000000000004
000264.txt,0.7753899999999999,0.20117000000000002,0.043854000000000004,0.043854000000000004
000264.txt,0.84473,0.20898000000000003,0.043854000000000004,0.043854000000000004
000264.txt,0.80078,0.59863,0.043854000000000004,0.043854000000000004
000264.txt,0.74805,0.57617,0.043854000000000004,0.043854000000000004
000264.txt,0.63184,0.58008,0.043854000000000004,0.043854000000000004
000264.txt,0.60059,0.5996100000000001,0.043854000000000004,0.043854000000000004
000264.txt,0.57129,0.61133,0.043854000000000004,0.043854000000000004
000264.txt,0.5957,0.67285,0.043854000000000004,0.043854000000000004
000264.txt,0.51855,0.6543,0.043854000000000004,0.043854000000000004
000264.txt,0.37695,0.6621100000000001,0.043854000000000004,0.043854000000000004
000264.txt,0.37305,0.70898,0.043854000000000004,0.043854000000000004
000264.txt,0.39551,0.72852,0.043854000000000004,0.043854000000000004
000264.txt,0.32422,0.71777,0.043854000000000004,0.043854000000000004
000264.txt,0.44043000000000004,0.65527,0.043854000000000004,0.043854000000000004
000264.txt,0.43555,0.68945,0.043854000000000004,0.043854000000000004
000264.txt,0.54785,0.6503899999999999,0.043854000000000004,0.043854000000000004
000264.txt,0.33203,0.7666,0.043854000000000004,0.043854000000000004
000264.txt,0.29785,0.77441,0.043854000000000004,0.043854000000000004
000264.txt,0.28125,0.79883,0.043854000000000004,0.043854000000000004
000264.txt,0.26953,0.7246100000000001,0.043854000000000004,0.043854000000000004
000264.txt,0.18359,0.74707,0.043854000000000004,0.043854000000000004
000264.txt,0.18359,0.81055,0.043854000000000004,0.043854000000000004
000264.txt,0.15527,0.79297,0.043854000000000004,0.043854000000000004
000264.txt,0.1084,0.7666,0.043854000000000004,0.043854000000000004
000264.txt,0.05859400000000001,0.77832,0.043854000000000004,0.043854000000000004
000264.txt,0.09375,0.70801,0.043854000000000004,0.043854000000000004
000264.txt,0.07421900000000001,0.69043,0.043854000000000004,0.043854000000000004
000264.txt,0.027344,0.69434,0.043854000000000004,0.043854000000000004
000264.txt,0.82324,0.54785,0.043854000000000004,0.043854000000000004
000264.txt,0.78418,0.5683600000000001,0.043854000000000004,0.043854000000000004
000264.txt,0.80566,0.51367,0.043854000000000004,0.043854000000000004
000264.txt,0.74805,0.54102,0.043854000000000004,0.043854000000000004
000264.txt,0.74023,0.5166,0.043854000000000004,0.043854000000000004
000264.txt,0.76563,0.45116999999999996,0.043854000000000004,0.043854000000000004
000264.txt,0.69238,0.49706999999999996,0.043854000000000004,0.043854000000000004
000264.txt,0.60645,0.44727,0.043854000000000004,0.043854000000000004
000264.txt,0.60352,0.35547,0.043854000000000004,0.043854000000000004
000264.txt,0.61328,0.37988,0.043854000000000004,0.043854000000000004
000264.txt,0.6523399999999999,0.3877,0.043854000000000004,0.043854000000000004
000264.txt,0.64844,0.41991999999999996,0.043854000000000004,0.043854000000000004
000264.txt,0.6601600000000001,0.47168000000000004,0.043854000000000004,0.043854000000000004
000264.txt,0.5585899999999999,0.34961,0.043854000000000004,0.043854000000000004
000264.txt,0.50977,0.32129,0.043854000000000004,0.043854000000000004
000264.txt,0.47753999999999996,0.29883000000000004,0.043854000000000004,0.043854000000000004
000264.txt,0.48241999999999996,0.37695,0.043854000000000004,0.043854000000000004
000264.txt,0.46387,0.40331999999999996,0.043854000000000004,0.043854000000000004
000264.txt,0.43848000000000004,0.36914,0.043854000000000004,0.043854000000000004
000264.txt,0.41503999999999996,0.31836,0.043854000000000004,0.043854000000000004
000264.txt,0.41503999999999996,0.37988,0.043854000000000004,0.043854000000000004
000264.txt,0.5273399999999999,0.39941,0.043854000000000004,0.043854000000000004
000264.txt,0.55762,0.38086,0.043854000000000004,0.043854000000000004
000264.txt,0.36523,0.37109000000000003,0.043854000000000004,0.043854000000000004
000264.txt,0.34081999999999996,0.31445,0.043854000000000004,0.043854000000000004
000265.txt,0.74805,0.55469,0.048281,0.048281
000265.txt,0.8164100000000001,0.5127,0.048281,0.048281
000265.txt,0.80078,0.49121000000000004,0.048281,0.048281
000265.txt,0.69727,0.44922,0.048281,0.048281
000265.txt,0.66113,0.45801000000000003,0.048281,0.048281
000265.txt,0.625,0.45215,0.048281,0.048281
000265.txt,0.64063,0.5332,0.048281,0.048281
000265.txt,0.6816399999999999,0.54395,0.048281,0.048281
000265.txt,0.74316,0.49413999999999997,0.048281,0.048281
000265.txt,0.93848,0.60547,0.048281,0.048281
000265.txt,0.91504,0.61133,0.048281,0.048281
000265.txt,0.88574,0.60352,0.048281,0.048281
000265.txt,0.5898399999999999,0.5058600000000001,0.048281,0.048281
000265.txt,0.55469,0.49316000000000004,0.048281,0.048281
000265.txt,0.61426,0.3916,0.048281,0.048281
000265.txt,0.57129,0.38866999999999996,0.048281,0.048281
000265.txt,0.53223,0.41797,0.048281,0.048281
000265.txt,0.54785,0.39063000000000003,0.048281,0.048281
000265.txt,0.50293,0.43848000000000004,0.048281,0.048281
000265.txt,0.38672,0.5039100000000001,0.048281,0.048281
000265.txt,0.33105,0.4707,0.048281,0.048281
000265.txt,0.4541,0.38866999999999996,0.048281,0.048281
000265.txt,0.37988,0.40918000000000004,0.048281,0.048281
000265.txt,0.40137,0.37206999999999996,0.048281,0.048281
000265.txt,0.27539,0.38574,0.048281,0.048281
000265.txt,0.32715,0.27539,0.048281,0.048281
000265.txt,0.27831999999999996,0.27734000000000003,0.048281,0.048281
000265.txt,0.20605,0.2627,0.048281,0.048281
000265.txt,0.20508,0.32129,0.048281,0.048281
000265.txt,0.17285,0.31348000000000004,0.048281,0.048281
000265.txt,0.14941,0.34276999999999996,0.048281,0.048281
000265.txt,0.16992000000000002,0.2373,0.048281,0.048281
000266.txt,0.8066399999999999,0.77148,0.048281,0.048281
000266.txt,0.76172,0.66797,0.048281,0.048281
000266.txt,0.67969,0.74805,0.048281,0.048281
000266.txt,0.65918,0.7246100000000001,0.048281,0.048281
000266.txt,0.63867,0.70117,0.048281,0.048281
000266.txt,0.58887,0.65332,0.048281,0.048281
000266.txt,0.54004,0.5166,0.048281,0.048281
000266.txt,0.50684,0.57227,0.048281,0.048281
000266.txt,0.62012,0.5791,0.048281,0.048281
000266.txt,0.45116999999999996,0.48633000000000004,0.048281,0.048281
000266.txt,0.43066000000000004,0.50879,0.048281,0.048281
000266.txt,0.44628999999999996,0.3916,0.048281,0.048281
000266.txt,0.35449,0.42188000000000003,0.048281,0.048281
000266.txt,0.37305,0.33887,0.048281,0.048281
000266.txt,0.3584,0.30956999999999996,0.048281,0.048281
000266.txt,0.41503999999999996,0.3623,0.048281,0.048281
000266.txt,0.28613,0.22363000000000002,0.048281,0.048281
000266.txt,0.28026999999999996,0.28515999999999997,0.048281,0.048281
000266.txt,0.24609,0.24120999999999998,0.048281,0.048281
000266.txt,0.19238,0.21191,0.048281,0.048281
000266.txt,0.21289,0.29785,0.048281,0.048281
000267.txt,0.34473000000000004,0.040039,0.043854000000000004,0.043854000000000004
000267.txt,0.37890999999999997,0.051758000000000005,0.043854000000000004,0.043854000000000004
000267.txt,0.36914,0.07910199999999999,0.043854000000000004,0.043854000000000004
000267.txt,0.42578,0.12598,0.043854000000000004,0.043854000000000004
000267.txt,0.375,0.16405999999999998,0.043854000000000004,0.043854000000000004
000267.txt,0.36621,0.21289,0.043854000000000004,0.043854000000000004
000267.txt,0.36816,0.24316,0.043854000000000004,0.043854000000000004
000267.txt,0.42676000000000003,0.2002,0.043854000000000004,0.043854000000000004
000267.txt,0.40723000000000004,0.33301,0.043854000000000004,0.043854000000000004
000267.txt,0.39453,0.28711,0.043854000000000004,0.043854000000000004
000267.txt,0.3623,0.33203,0.043854000000000004,0.043854000000000004
000267.txt,0.33301,0.29785,0.043854000000000004,0.043854000000000004
000267.txt,0.37206999999999996,0.40331999999999996,0.043854000000000004,0.043854000000000004
000267.txt,0.40234000000000003,0.42188000000000003,0.043854000000000004,0.043854000000000004
000267.txt,0.41698999999999997,0.38086,0.043854000000000004,0.043854000000000004
000267.txt,0.44238,0.36816,0.043854000000000004,0.043854000000000004
000267.txt,0.4541,0.38866999999999996,0.043854000000000004,0.043854000000000004
000267.txt,0.45801000000000003,0.41895,0.043854000000000004,0.043854000000000004
000267.txt,0.4834,0.44433999999999996,0.043854000000000004,0.043854000000000004
000267.txt,0.44433999999999996,0.47168000000000004,0.043854000000000004,0.043854000000000004
000267.txt,0.46973000000000004,0.49901999999999996,0.043854000000000004,0.043854000000000004
000267.txt,0.53125,0.5351600000000001,0.043854000000000004,0.043854000000000004
000267.txt,0.57422,0.56934,0.043854000000000004,0.043854000000000004
000267.txt,0.57617,0.59375,0.043854000000000004,0.043854000000000004
000267.txt,0.5957,0.6191399999999999,0.043854000000000004,0.043854000000000004
000267.txt,0.5664100000000001,0.66602,0.043854000000000004,0.043854000000000004
000267.txt,0.60547,0.67578,0.043854000000000004,0.043854000000000004
000267.txt,0.56934,0.6914100000000001,0.043854000000000004,0.043854000000000004
000267.txt,0.61328,0.70703,0.043854000000000004,0.043854000000000004
000267.txt,0.61426,0.73535,0.043854000000000004,0.043854000000000004
000267.txt,0.62695,0.75488,0.043854000000000004,0.043854000000000004
000267.txt,0.5996100000000001,0.76465,0.043854000000000004,0.043854000000000004
000267.txt,0.57031,0.7558600000000001,0.043854000000000004,0.043854000000000004
000267.txt,0.58203,0.79297,0.043854000000000004,0.043854000000000004
000267.txt,0.62305,0.8574200000000001,0.043854000000000004,0.043854000000000004
000267.txt,0.62305,0.9003899999999999,0.043854000000000004,0.043854000000000004
000267.txt,0.64453,0.81348,0.043854000000000004,0.043854000000000004
000268.txt,0.6543,0.8916,0.048281,0.048281
000268.txt,0.59473,0.8496100000000001,0.048281,0.048281
000268.txt,0.58398,0.79102,0.048281,0.048281
000268.txt,0.68848,0.8964799999999999,0.048281,0.048281
000268.txt,0.63379,0.8378899999999999,0.048281,0.048281
000268.txt,0.50293,0.82031,0.048281,0.048281
000268.txt,0.50977,0.73242,0.048281,0.048281
000268.txt,0.46875,0.73633,0.048281,0.048281
000268.txt,0.40234000000000003,0.67383,0.048281,0.048281
000268.txt,0.42285,0.60352,0.048281,0.048281
000268.txt,0.30664,0.5371100000000001,0.048281,0.048281
000268.txt,0.39648,0.52246,0.048281,0.048281
000268.txt,0.3252,0.40723000000000004,0.048281,0.048281
000268.txt,0.36719,0.44727,0.048281,0.048281
000268.txt,0.37988,0.40526999999999996,0.048281,0.048281
000268.txt,0.36426,0.36523,0.048281,0.048281
000268.txt,0.34473000000000004,0.33398,0.048281,0.048281
000268.txt,0.37695,0.32227,0.048281,0.048281
000268.txt,0.42188000000000003,0.36133000000000004,0.048281,0.048281
000268.txt,0.41991999999999996,0.29785,0.048281,0.048281
000268.txt,0.38672,0.17578,0.048281,0.048281
000269.txt,0.91895,0.60352,0.048281,0.048281
000269.txt,0.81738,0.54785,0.048281,0.048281
000269.txt,0.80078,0.5683600000000001,0.048281,0.048281
000269.txt,0.8486299999999999,0.49413999999999997,0.048281,0.048281
000269.txt,0.74707,0.6084,0.048281,0.048281
000269.txt,0.6835899999999999,0.59863,0.048281,0.048281
000269.txt,0.70898,0.54102,0.048281,0.048281
000269.txt,0.67285,0.50195,0.048281,0.048281
000269.txt,0.61133,0.48828,0.048281,0.048281
000269.txt,0.57129,0.54492,0.048281,0.048281
000269.txt,0.54395,0.5293,0.048281,0.048281
000269.txt,0.45313000000000003,0.5127,0.048281,0.048281
000269.txt,0.49413999999999997,0.44141,0.048281,0.048281
000269.txt,0.39063000000000003,0.40234000000000003,0.048281,0.048281
000269.txt,0.31934,0.46875,0.048281,0.048281
000269.txt,0.2666,0.46191000000000004,0.048281,0.048281
000269.txt,0.26465,0.37988,0.048281,0.048281
000269.txt,0.23535,0.44922,0.048281,0.048281
000269.txt,0.21581999999999998,0.46191000000000004,0.048281,0.048281
000269.txt,0.18652,0.45605,0.048281,0.048281
000269.txt,0.2041,0.38477,0.048281,0.048281
000269.txt,0.17969000000000002,0.43066000000000004,0.048281,0.048281
000269.txt,0.09472699999999999,0.44531000000000004,0.048281,0.048281
000269.txt,0.11523,0.41308999999999996,0.048281,0.048281
000270.txt,0.9179700000000001,0.58398,0.048281,0.048281
000270.txt,0.79004,0.64258,0.048281,0.048281
000270.txt,0.78613,0.57227,0.048281,0.048281
000270.txt,0.72656,0.66602,0.048281,0.048281
000270.txt,0.64746,0.59277,0.048281,0.048281
000270.txt,0.68848,0.55176,0.048281,0.048281
000270.txt,0.63477,0.53027,0.048281,0.048281
000270.txt,0.62793,0.49413999999999997,0.048281,0.048281
000270.txt,0.4873,0.56055,0.048281,0.048281
000270.txt,0.51758,0.5459,0.048281,0.048281
000270.txt,0.45605,0.44823999999999997,0.048281,0.048281
000270.txt,0.42773,0.47753999999999996,0.048281,0.048281
000270.txt,0.35449,0.45215,0.048281,0.048281
000270.txt,0.37598000000000004,0.41503999999999996,0.048281,0.048281
000270.txt,0.40918000000000004,0.38866999999999996,0.048281,0.048281
000270.txt,0.33887,0.40039,0.048281,0.048281
000270.txt,0.30956999999999996,0.49609,0.048281,0.048281
000270.txt,0.28711,0.46776999999999996,0.048281,0.048281
000270.txt,0.23926,0.46093999999999996,0.048281,0.048281
000270.txt,0.26953,0.38477,0.048281,0.048281
000270.txt,0.24023000000000003,0.37305,0.048281,0.048281
000270.txt,0.24902,0.33594,0.048281,0.048281
000270.txt,0.087891,0.39063000000000003,0.048281,0.048281
000270.txt,0.049805,0.31543000000000004,0.048281,0.048281
000270.txt,0.16895,0.36914,0.048281,0.048281
000270.txt,0.9209,0.66895,0.048281,0.048281
000271.txt,0.66992,0.27539,0.048281,0.048281
000271.txt,0.69727,0.32813000000000003,0.048281,0.048281
000271.txt,0.60645,0.38281,0.048281,0.048281
000271.txt,0.60156,0.35254,0.048281,0.048281
000271.txt,0.52832,0.41602,0.048281,0.048281
000271.txt,0.44823999999999997,0.40039,0.048281,0.048281
000271.txt,0.36816,0.44727,0.048281,0.048281
000271.txt,0.48438000000000003,0.48926000000000003,0.048281,0.048281
000271.txt,0.45508000000000004,0.48535,0.048281,0.048281
000271.txt,0.32813000000000003,0.51074,0.048281,0.048281
000271.txt,0.29785,0.58301,0.048281,0.048281
000271.txt,0.23145,0.6621100000000001,0.048281,0.048281
000271.txt,0.25684,0.62598,0.048281,0.048281
000271.txt,0.23633,0.74512,0.048281,0.048281
000271.txt,0.20801,0.73438,0.048281,0.048281
000271.txt,0.19043,0.71582,0.048281,0.048281
000271.txt,0.20801,0.78125,0.048281,0.048281
000271.txt,0.16895,0.75977,0.048281,0.048281
000271.txt,0.16895,0.80957,0.048281,0.048281
000271.txt,0.1377,0.8574200000000001,0.048281,0.048281
000271.txt,0.10645,0.8906299999999999,0.048281,0.048281
000271.txt,0.08203099999999999,0.88379,0.048281,0.048281
000271.txt,0.048827999999999996,0.91406,0.048281,0.048281
000271.txt,0.036133,0.87695,0.048281,0.048281
000271.txt,0.10449000000000001,0.93848,0.048281,0.048281
000271.txt,0.33594,0.54297,0.048281,0.048281
000272.txt,0.8291,0.8281299999999999,0.048281,0.048281
000272.txt,0.75977,0.73535,0.048281,0.048281
000272.txt,0.78223,0.7207,0.048281,0.048281
000272.txt,0.83301,0.71387,0.048281,0.048281
000272.txt,0.8457,0.68848,0.048281,0.048281
000272.txt,0.8066399999999999,0.64258,0.048281,0.048281
000272.txt,0.8164100000000001,0.67383,0.048281,0.048281
000272.txt,0.79688,0.6835899999999999,0.048281,0.048281
000272.txt,0.8125,0.73242,0.048281,0.048281
